D:\Data\IMG\center_2024_09_01_13_30_27_277.jpg, D:\Data\IMG\left_2024_09_01_13_30_27_277.jpg, D:\Data\IMG\right_2024_09_01_13_30_27_277.jpg, 0, 1, 0, 2.549827
D:\Data\IMG\center_2024_09_01_13_30_27_380.jpg, D:\Data\IMG\left_2024_09_01_13_30_27_380.jpg, D:\Data\IMG\right_2024_09_01_13_30_27_380.jpg, 0, 1, 0, 3.723401
D:\Data\IMG\center_2024_09_01_13_30_27_485.jpg, D:\Data\IMG\left_2024_09_01_13_30_27_485.jpg, D:\Data\IMG\right_2024_09_01_13_30_27_485.jpg, 0, 1, 0, 4.893319
D:\Data\IMG\center_2024_09_01_13_30_27_586.jpg, D:\Data\IMG\left_2024_09_01_13_30_27_586.jpg, D:\Data\IMG\right_2024_09_01_13_30_27_586.jpg, -0.091689, 1, 0, 6.048934
D:\Data\IMG\center_2024_09_01_13_30_27_689.jpg, D:\Data\IMG\left_2024_09_01_13_30_27_689.jpg, D:\Data\IMG\right_2024_09_01_13_30_27_689.jpg, -0.4024785, 1, 0, 7.161449
D:\Data\IMG\center_2024_09_01_13_30_27_792.jpg, D:\Data\IMG\left_2024_09_01_13_30_27_792.jpg, D:\Data\IMG\right_2024_09_01_13_30_27_792.jpg, -0.5550886, 1, 0, 8.233667
D:\Data\IMG\center_2024_09_01_13_30_27_897.jpg, D:\Data\IMG\left_2024_09_01_13_30_27_897.jpg, D:\Data\IMG\right_2024_09_01_13_30_27_897.jpg, -0.1917928, 1, 0, 9.590732
D:\Data\IMG\center_2024_09_01_13_30_27_998.jpg, D:\Data\IMG\left_2024_09_01_13_30_27_998.jpg, D:\Data\IMG\right_2024_09_01_13_30_27_998.jpg, 0, 1, 0, 10.69001
D:\Data\IMG\center_2024_09_01_13_30_28_099.jpg, D:\Data\IMG\left_2024_09_01_13_30_28_099.jpg, D:\Data\IMG\right_2024_09_01_13_30_28_099.jpg, 0, 1, 0, 11.62542
D:\Data\IMG\center_2024_09_01_13_30_28_204.jpg, D:\Data\IMG\left_2024_09_01_13_30_28_204.jpg, D:\Data\IMG\right_2024_09_01_13_30_28_204.jpg, -0.1416042, 1, 0, 12.8409
D:\Data\IMG\center_2024_09_01_13_30_28_307.jpg, D:\Data\IMG\left_2024_09_01_13_30_28_307.jpg, D:\Data\IMG\right_2024_09_01_13_30_28_307.jpg, -0.433656, 1, 0, 13.81005
D:\Data\IMG\center_2024_09_01_13_30_28_407.jpg, D:\Data\IMG\left_2024_09_01_13_30_28_407.jpg, D:\Data\IMG\right_2024_09_01_13_30_28_407.jpg, -0.7316649, 1, 0, 14.85967
D:\Data\IMG\center_2024_09_01_13_30_28_512.jpg, D:\Data\IMG\left_2024_09_01_13_30_28_512.jpg, D:\Data\IMG\right_2024_09_01_13_30_28_512.jpg, -0.7574507, 1, 0, 15.60823
D:\Data\IMG\center_2024_09_01_13_30_28_617.jpg, D:\Data\IMG\left_2024_09_01_13_30_28_617.jpg, D:\Data\IMG\right_2024_09_01_13_30_28_617.jpg, -0.3855755, 1, 0, 16.92163
D:\Data\IMG\center_2024_09_01_13_30_28_723.jpg, D:\Data\IMG\left_2024_09_01_13_30_28_723.jpg, D:\Data\IMG\right_2024_09_01_13_30_28_723.jpg, -0.08678117, 1, 0, 18.03305
D:\Data\IMG\center_2024_09_01_13_30_28_824.jpg, D:\Data\IMG\left_2024_09_01_13_30_28_824.jpg, D:\Data\IMG\right_2024_09_01_13_30_28_824.jpg, 0, 1, 0, 18.97956
D:\Data\IMG\center_2024_09_01_13_30_28_927.jpg, D:\Data\IMG\left_2024_09_01_13_30_28_927.jpg, D:\Data\IMG\right_2024_09_01_13_30_28_927.jpg, -0.1667151, 1, 0, 20.03924
D:\Data\IMG\center_2024_09_01_13_30_29_029.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_029.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_029.jpg, -0.4666114, 1, 0, 20.92445
D:\Data\IMG\center_2024_09_01_13_30_29_132.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_132.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_132.jpg, -0.2454886, 1, 0, 21.89968
D:\Data\IMG\center_2024_09_01_13_30_29_233.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_233.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_233.jpg, 0, 1, 0, 22.8639
D:\Data\IMG\center_2024_09_01_13_30_29_339.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_339.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_339.jpg, 0, 1, 0, 24.03489
D:\Data\IMG\center_2024_09_01_13_30_29_440.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_440.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_440.jpg, 0.1887732, 1, 0, 24.98492
D:\Data\IMG\center_2024_09_01_13_30_29_542.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_542.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_542.jpg, 0.003249006, 1, 0, 25.91655
D:\Data\IMG\center_2024_09_01_13_30_29_646.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_646.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_646.jpg, -0.074211, 1, 0, 26.85913
D:\Data\IMG\center_2024_09_01_13_30_29_749.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_749.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_749.jpg, -0.3807148, 1, 0, 27.69838
D:\Data\IMG\center_2024_09_01_13_30_29_852.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_852.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_852.jpg, -0.5758516, 1, 0, 28.3776
D:\Data\IMG\center_2024_09_01_13_30_29_953.jpg, D:\Data\IMG\left_2024_09_01_13_30_29_953.jpg, D:\Data\IMG\right_2024_09_01_13_30_29_953.jpg, -0.2318199, 1, 0, 29.452
D:\Data\IMG\center_2024_09_01_13_30_30_055.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_055.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_055.jpg, 0, 1, 0, 30.18666
D:\Data\IMG\center_2024_09_01_13_30_30_160.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_160.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_160.jpg, 0.2949897, 1, 0, 30.15696
D:\Data\IMG\center_2024_09_01_13_30_30_264.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_264.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_264.jpg, 0.02014441, 1, 0, 30.19005
D:\Data\IMG\center_2024_09_01_13_30_30_365.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_365.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_365.jpg, 0, 1, 0, 30.18942
D:\Data\IMG\center_2024_09_01_13_30_30_466.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_466.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_466.jpg, -0.0251979, 1, 0, 30.18962
D:\Data\IMG\center_2024_09_01_13_30_30_569.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_569.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_569.jpg, -0.3317085, 1, 0, 30.16306
D:\Data\IMG\center_2024_09_01_13_30_30_676.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_676.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_676.jpg, -0.1426983, 1, 0, 30.19119
D:\Data\IMG\center_2024_09_01_13_30_30_779.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_779.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_779.jpg, 0, 1, 0, 30.18966
D:\Data\IMG\center_2024_09_01_13_30_30_883.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_883.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_883.jpg, 0.2252319, 1, 0, 30.17283
D:\Data\IMG\center_2024_09_01_13_30_30_986.jpg, D:\Data\IMG\left_2024_09_01_13_30_30_986.jpg, D:\Data\IMG\right_2024_09_01_13_30_30_986.jpg, 0, 1, 0, 30.18973
D:\Data\IMG\center_2024_09_01_13_30_31_091.jpg, D:\Data\IMG\left_2024_09_01_13_30_31_091.jpg, D:\Data\IMG\right_2024_09_01_13_30_31_091.jpg, 0, 1, 0, 30.19009
D:\Data\IMG\center_2024_09_01_13_30_31_198.jpg, D:\Data\IMG\left_2024_09_01_13_30_31_198.jpg, D:\Data\IMG\right_2024_09_01_13_30_31_198.jpg, 0, 1, 0, 30.19023
D:\Data\IMG\center_2024_09_01_13_30_31_302.jpg, D:\Data\IMG\left_2024_09_01_13_30_31_302.jpg, D:\Data\IMG\right_2024_09_01_13_30_31_302.jpg, 0, 1, 0, 30.19103
D:\Data\IMG\center_2024_09_01_13_30_31_408.jpg, D:\Data\IMG\left_2024_09_01_13_30_31_408.jpg, D:\Data\IMG\right_2024_09_01_13_30_31_408.jpg, -0.2961246, 1, 0, 30.16795
D:\Data\IMG\center_2024_09_01_13_30_31_514.jpg, D:\Data\IMG\left_2024_09_01_13_30_31_514.jpg, D:\Data\IMG\right_2024_09_01_13_30_31_514.jpg, -0.01988818, 1, 0, 30.19109
D:\Data\IMG\center_2024_09_01_13_30_31_620.jpg, D:\Data\IMG\left_2024_09_01_13_30_31_620.jpg, D:\Data\IMG\right_2024_09_01_13_30_31_620.jpg, 0, 1, 0, 30.19036
D:\Data\IMG\center_2024_09_01_13_30_31_726.jpg, D:\Data\IMG\left_2024_09_01_13_30_31_726.jpg, D:\Data\IMG\right_2024_09_01_13_30_31_726.jpg, 0, 1, 0, 30.19047
D:\Data\IMG\center_2024_09_01_13_30_31_828.jpg, D:\Data\IMG\left_2024_09_01_13_30_31_828.jpg, D:\Data\IMG\right_2024_09_01_13_30_31_828.jpg, 0, 1, 0, 30.19048
D:\Data\IMG\center_2024_09_01_13_30_31_934.jpg, D:\Data\IMG\left_2024_09_01_13_30_31_934.jpg, D:\Data\IMG\right_2024_09_01_13_30_31_934.jpg, -0.2517012, 1, 0, 30.17407
D:\Data\IMG\center_2024_09_01_13_30_32_037.jpg, D:\Data\IMG\left_2024_09_01_13_30_32_037.jpg, D:\Data\IMG\right_2024_09_01_13_30_32_037.jpg, -0.3892632, 1, 0, 30.16567
D:\Data\IMG\center_2024_09_01_13_30_32_139.jpg, D:\Data\IMG\left_2024_09_01_13_30_32_139.jpg, D:\Data\IMG\right_2024_09_01_13_30_32_139.jpg, -0.08084311, 1, 0, 30.19137
D:\Data\IMG\center_2024_09_01_13_30_32_247.jpg, D:\Data\IMG\left_2024_09_01_13_30_32_247.jpg, D:\Data\IMG\right_2024_09_01_13_30_32_247.jpg, 0, 1, 0, 30.18906
D:\Data\IMG\center_2024_09_01_13_30_32_347.jpg, D:\Data\IMG\left_2024_09_01_13_30_32_347.jpg, D:\Data\IMG\right_2024_09_01_13_30_32_347.jpg, 0, 1, 0, 30.19112
D:\Data\IMG\center_2024_09_01_13_30_32_486.jpg, D:\Data\IMG\left_2024_09_01_13_30_32_486.jpg, D:\Data\IMG\right_2024_09_01_13_30_32_486.jpg, 0, 1, 0, 30.19019
D:\Data\IMG\center_2024_09_01_13_30_32_586.jpg, D:\Data\IMG\left_2024_09_01_13_30_32_586.jpg, D:\Data\IMG\right_2024_09_01_13_30_32_586.jpg, 0, 1, 0, 30.19028
D:\Data\IMG\center_2024_09_01_13_30_32_695.jpg, D:\Data\IMG\left_2024_09_01_13_30_32_695.jpg, D:\Data\IMG\right_2024_09_01_13_30_32_695.jpg, -0.2767713, 1, 0, 30.17067
D:\Data\IMG\center_2024_09_01_13_30_32_799.jpg, D:\Data\IMG\left_2024_09_01_13_30_32_799.jpg, D:\Data\IMG\right_2024_09_01_13_30_32_799.jpg, -0.132459, 1, 0, 30.19125
D:\Data\IMG\center_2024_09_01_13_30_32_901.jpg, D:\Data\IMG\left_2024_09_01_13_30_32_901.jpg, D:\Data\IMG\right_2024_09_01_13_30_32_901.jpg, 0, 1, 0, 30.18938
D:\Data\IMG\center_2024_09_01_13_30_33_006.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_006.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_006.jpg, 0, 1, 0, 30.18958
D:\Data\IMG\center_2024_09_01_13_30_33_115.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_115.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_115.jpg, 0, 1, 0, 30.19053
D:\Data\IMG\center_2024_09_01_13_30_33_222.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_222.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_222.jpg, 0, 1, 0, 30.19046
D:\Data\IMG\center_2024_09_01_13_30_33_327.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_327.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_327.jpg, -0.05375041, 1, 0, 30.18961
D:\Data\IMG\center_2024_09_01_13_30_33_432.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_432.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_432.jpg, -0.3406698, 1, 0, 30.16376
D:\Data\IMG\center_2024_09_01_13_30_33_539.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_539.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_539.jpg, -0.07376792, 1, 0, 30.19125
D:\Data\IMG\center_2024_09_01_13_30_33_641.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_641.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_641.jpg, 0, 1, 0, 30.18957
D:\Data\IMG\center_2024_09_01_13_30_33_747.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_747.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_747.jpg, 0, 1, 0, 30.19024
D:\Data\IMG\center_2024_09_01_13_30_33_856.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_856.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_856.jpg, 0, 1, 0, 30.18923
D:\Data\IMG\center_2024_09_01_13_30_33_964.jpg, D:\Data\IMG\left_2024_09_01_13_30_33_964.jpg, D:\Data\IMG\right_2024_09_01_13_30_33_964.jpg, 0, 1, 0, 30.19034
D:\Data\IMG\center_2024_09_01_13_30_34_065.jpg, D:\Data\IMG\left_2024_09_01_13_30_34_065.jpg, D:\Data\IMG\right_2024_09_01_13_30_34_065.jpg, 0, 1, 0, 30.18962
D:\Data\IMG\center_2024_09_01_13_30_34_176.jpg, D:\Data\IMG\left_2024_09_01_13_30_34_176.jpg, D:\Data\IMG\right_2024_09_01_13_30_34_176.jpg, -0.1529616, 1, 0, 30.18385
D:\Data\IMG\center_2024_09_01_13_30_34_278.jpg, D:\Data\IMG\left_2024_09_01_13_30_34_278.jpg, D:\Data\IMG\right_2024_09_01_13_30_34_278.jpg, -0.3976746, 1, 0, 30.15696
D:\Data\IMG\center_2024_09_01_13_30_34_379.jpg, D:\Data\IMG\left_2024_09_01_13_30_34_379.jpg, D:\Data\IMG\right_2024_09_01_13_30_34_379.jpg, -0.09351507, 1, 0, 30.19166
D:\Data\IMG\center_2024_09_01_13_30_34_483.jpg, D:\Data\IMG\left_2024_09_01_13_30_34_483.jpg, D:\Data\IMG\right_2024_09_01_13_30_34_483.jpg, 0, 1, 0, 30.18927
D:\Data\IMG\center_2024_09_01_13_30_34_588.jpg, D:\Data\IMG\left_2024_09_01_13_30_34_588.jpg, D:\Data\IMG\right_2024_09_01_13_30_34_588.jpg, 0, 1, 0, 30.19016
D:\Data\IMG\center_2024_09_01_13_30_34_690.jpg, D:\Data\IMG\left_2024_09_01_13_30_34_690.jpg, D:\Data\IMG\right_2024_09_01_13_30_34_690.jpg, 0, 1, 0, 30.19003
D:\Data\IMG\center_2024_09_01_13_30_34_794.jpg, D:\Data\IMG\left_2024_09_01_13_30_34_794.jpg, D:\Data\IMG\right_2024_09_01_13_30_34_794.jpg, 0, 1, 0, 30.19054
D:\Data\IMG\center_2024_09_01_13_30_34_898.jpg, D:\Data\IMG\left_2024_09_01_13_30_34_898.jpg, D:\Data\IMG\right_2024_09_01_13_30_34_898.jpg, 0, 1, 0, 30.19046
D:\Data\IMG\center_2024_09_01_13_30_35_002.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_002.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_002.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2024_09_01_13_30_35_107.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_107.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_107.jpg, -0.2272155, 1, 0, 30.17727
D:\Data\IMG\center_2024_09_01_13_30_35_214.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_214.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_214.jpg, 0, 1, 0, 30.18959
D:\Data\IMG\center_2024_09_01_13_30_35_321.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_321.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_321.jpg, 0, 1, 0, 30.19011
D:\Data\IMG\center_2024_09_01_13_30_35_428.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_428.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_428.jpg, 0, 1, 0, 30.19024
D:\Data\IMG\center_2024_09_01_13_30_35_537.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_537.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_537.jpg, 0, 1, 0, 30.1903
D:\Data\IMG\center_2024_09_01_13_30_35_641.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_641.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_641.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2024_09_01_13_30_35_744.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_744.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_744.jpg, -0.2782449, 1, 0, 30.17078
D:\Data\IMG\center_2024_09_01_13_30_35_852.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_852.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_852.jpg, -0.202611, 1, 0, 30.18917
D:\Data\IMG\center_2024_09_01_13_30_35_961.jpg, D:\Data\IMG\left_2024_09_01_13_30_35_961.jpg, D:\Data\IMG\right_2024_09_01_13_30_35_961.jpg, 0, 1, 0, 30.18921
D:\Data\IMG\center_2024_09_01_13_30_36_064.jpg, D:\Data\IMG\left_2024_09_01_13_30_36_064.jpg, D:\Data\IMG\right_2024_09_01_13_30_36_064.jpg, 0, 1, 0, 30.1902
D:\Data\IMG\center_2024_09_01_13_30_36_170.jpg, D:\Data\IMG\left_2024_09_01_13_30_36_170.jpg, D:\Data\IMG\right_2024_09_01_13_30_36_170.jpg, 0, 1, 0, 30.19029
D:\Data\IMG\center_2024_09_01_13_30_36_271.jpg, D:\Data\IMG\left_2024_09_01_13_30_36_271.jpg, D:\Data\IMG\right_2024_09_01_13_30_36_271.jpg, 0, 1, 0, 30.19031
D:\Data\IMG\center_2024_09_01_13_30_36_382.jpg, D:\Data\IMG\left_2024_09_01_13_30_36_382.jpg, D:\Data\IMG\right_2024_09_01_13_30_36_382.jpg, -0.2377581, 1, 0, 30.17534
D:\Data\IMG\center_2024_09_01_13_30_36_489.jpg, D:\Data\IMG\left_2024_09_01_13_30_36_489.jpg, D:\Data\IMG\right_2024_09_01_13_30_36_489.jpg, -0.2617341, 1, 0, 30.18406
D:\Data\IMG\center_2024_09_01_13_30_36_600.jpg, D:\Data\IMG\left_2024_09_01_13_30_36_600.jpg, D:\Data\IMG\right_2024_09_01_13_30_36_600.jpg, 0, 1, 0, 30.18833
D:\Data\IMG\center_2024_09_01_13_30_36_711.jpg, D:\Data\IMG\left_2024_09_01_13_30_36_711.jpg, D:\Data\IMG\right_2024_09_01_13_30_36_711.jpg, 0, 1, 0, 30.19009
D:\Data\IMG\center_2024_09_01_13_30_36_814.jpg, D:\Data\IMG\left_2024_09_01_13_30_36_814.jpg, D:\Data\IMG\right_2024_09_01_13_30_36_814.jpg, 0, 1, 0, 30.18883
D:\Data\IMG\center_2024_09_01_13_30_36_914.jpg, D:\Data\IMG\left_2024_09_01_13_30_36_914.jpg, D:\Data\IMG\right_2024_09_01_13_30_36_914.jpg, 0, 1, 0, 30.1909
D:\Data\IMG\center_2024_09_01_13_30_37_018.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_018.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_018.jpg, -0.0417567, 1, 0, 30.18907
D:\Data\IMG\center_2024_09_01_13_30_37_119.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_119.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_119.jpg, -0.3466887, 1, 0, 30.16286
D:\Data\IMG\center_2024_09_01_13_30_37_222.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_222.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_222.jpg, -0.1615194, 1, 0, 30.19143
D:\Data\IMG\center_2024_09_01_13_30_37_325.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_325.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_325.jpg, 0, 1, 0, 30.18884
D:\Data\IMG\center_2024_09_01_13_30_37_428.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_428.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_428.jpg, 0, 1, 0, 30.18975
D:\Data\IMG\center_2024_09_01_13_30_37_531.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_531.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_531.jpg, 0, 1, 0, 30.18997
D:\Data\IMG\center_2024_09_01_13_30_37_635.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_635.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_635.jpg, 0.3116826, 1, 0, 30.16562
D:\Data\IMG\center_2024_09_01_13_30_37_739.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_739.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_739.jpg, 0.1094601, 1, 0, 30.19086
D:\Data\IMG\center_2024_09_01_13_30_37_850.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_850.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_850.jpg, 0, 1, 0, 30.18924
D:\Data\IMG\center_2024_09_01_13_30_37_952.jpg, D:\Data\IMG\left_2024_09_01_13_30_37_952.jpg, D:\Data\IMG\right_2024_09_01_13_30_37_952.jpg, 0, 1, 0, 30.19074
D:\Data\IMG\center_2024_09_01_13_30_38_058.jpg, D:\Data\IMG\left_2024_09_01_13_30_38_058.jpg, D:\Data\IMG\right_2024_09_01_13_30_38_058.jpg, 0, 1, 0, 30.19055
D:\Data\IMG\center_2024_09_01_13_30_38_158.jpg, D:\Data\IMG\left_2024_09_01_13_30_38_158.jpg, D:\Data\IMG\right_2024_09_01_13_30_38_158.jpg, 0, 1, 0, 30.1918
D:\Data\IMG\center_2024_09_01_13_30_38_260.jpg, D:\Data\IMG\left_2024_09_01_13_30_38_260.jpg, D:\Data\IMG\right_2024_09_01_13_30_38_260.jpg, 0, 1, 0, 30.1902
D:\Data\IMG\center_2024_09_01_13_30_38_370.jpg, D:\Data\IMG\left_2024_09_01_13_30_38_370.jpg, D:\Data\IMG\right_2024_09_01_13_30_38_370.jpg, 0, 1, 0, 30.19094
D:\Data\IMG\center_2024_09_01_13_30_38_482.jpg, D:\Data\IMG\left_2024_09_01_13_30_38_482.jpg, D:\Data\IMG\right_2024_09_01_13_30_38_482.jpg, 0, 1, 0, 30.19008
D:\Data\IMG\center_2024_09_01_13_30_38_591.jpg, D:\Data\IMG\left_2024_09_01_13_30_38_591.jpg, D:\Data\IMG\right_2024_09_01_13_30_38_591.jpg, -0.2900565, 1, 0, 30.16991
D:\Data\IMG\center_2024_09_01_13_30_38_697.jpg, D:\Data\IMG\left_2024_09_01_13_30_38_697.jpg, D:\Data\IMG\right_2024_09_01_13_30_38_697.jpg, -0.4958517, 1, 0, 30.15515
D:\Data\IMG\center_2024_09_01_13_30_38_802.jpg, D:\Data\IMG\left_2024_09_01_13_30_38_802.jpg, D:\Data\IMG\right_2024_09_01_13_30_38_802.jpg, -0.1803012, 1, 0, 30.19402
D:\Data\IMG\center_2024_09_01_13_30_38_904.jpg, D:\Data\IMG\left_2024_09_01_13_30_38_904.jpg, D:\Data\IMG\right_2024_09_01_13_30_38_904.jpg, 0, 1, 0, 30.18748
D:\Data\IMG\center_2024_09_01_13_30_39_009.jpg, D:\Data\IMG\left_2024_09_01_13_30_39_009.jpg, D:\Data\IMG\right_2024_09_01_13_30_39_009.jpg, 0, 1, 0, 30.18988
D:\Data\IMG\center_2024_09_01_13_30_39_111.jpg, D:\Data\IMG\left_2024_09_01_13_30_39_111.jpg, D:\Data\IMG\right_2024_09_01_13_30_39_111.jpg, 0, 1, 0, 30.19028
