D:\UdaData\IMG\center_2024_09_01_18_31_08_589.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_08_589.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_08_589.jpg, -0.09436679, 1, 0, 30.1896
D:\UdaData\IMG\center_2024_09_01_18_31_08_697.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_08_697.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_08_697.jpg, 0, 1, 0, 30.1908
D:\UdaData\IMG\center_2024_09_01_18_31_08_798.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_08_798.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_08_798.jpg, 0, 1, 0, 30.19
D:\UdaData\IMG\center_2024_09_01_18_31_08_899.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_08_899.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_08_899.jpg, 0, 1, 0, 30.19027
D:\UdaData\IMG\center_2024_09_01_18_31_09_000.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_000.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_000.jpg, -0.2361249, 1, 0, 30.17628
D:\UdaData\IMG\center_2024_09_01_18_31_09_106.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_106.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_106.jpg, -0.2235048, 1, 0, 30.18686
D:\UdaData\IMG\center_2024_09_01_18_31_09_211.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_211.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_211.jpg, 0, 1, 0, 30.18918
D:\UdaData\IMG\center_2024_09_01_18_31_09_316.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_316.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_316.jpg, 0, 1, 0, 30.18987
D:\UdaData\IMG\center_2024_09_01_18_31_09_417.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_417.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_417.jpg, 0, 1, 0, 30.19027
D:\UdaData\IMG\center_2024_09_01_18_31_09_520.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_520.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_520.jpg, -0.0255036, 1, 0, 30.19013
D:\UdaData\IMG\center_2024_09_01_18_31_09_624.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_624.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_624.jpg, -0.3405402, 1, 0, 30.1634
D:\UdaData\IMG\center_2024_09_01_18_31_09_725.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_725.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_725.jpg, -0.2584334, 1, 0, 30.18774
D:\UdaData\IMG\center_2024_09_01_18_31_09_827.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_827.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_827.jpg, 0, 1, 0, 30.18745
D:\UdaData\IMG\center_2024_09_01_18_31_09_934.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_09_934.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_09_934.jpg, 0, 1, 0, 30.19004
D:\UdaData\IMG\center_2024_09_01_18_31_10_039.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_10_039.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_10_039.jpg, 0, 1, 0, 30.19025
D:\UdaData\IMG\center_2024_09_01_18_31_10_146.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_10_146.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_10_146.jpg, 0, 1, 0, 30.19034
D:\UdaData\IMG\center_2024_09_01_18_31_10_256.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_10_256.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_10_256.jpg, -0.1248072, 1, 0, 30.18647
D:\UdaData\IMG\center_2024_09_01_18_31_10_357.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_10_357.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_10_357.jpg, -0.4275942, 1, 0, 30.15091
D:\UdaData\IMG\center_2024_09_01_18_31_10_468.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_10_468.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_10_468.jpg, -0.3740313, 1, 0, 30.17965
D:\UdaData\IMG\center_2024_09_01_18_31_10_575.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_10_575.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_10_575.jpg, -0.01982436, 1, 0, 30.18767
D:\UdaData\IMG\center_2024_09_01_18_31_10_685.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_10_685.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_10_685.jpg, 0, 1, 0, 30.18948
D:\UdaData\IMG\center_2024_09_01_18_31_10_796.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_10_796.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_10_796.jpg, 0.2411817, 1, 0, 30.17182
D:\UdaData\IMG\center_2024_09_01_18_31_10_903.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_10_903.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_10_903.jpg, 0.3377763, 1, 0, 30.17284
D:\UdaData\IMG\center_2024_09_01_18_31_11_011.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_011.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_011.jpg, 0, 1, 0, 30.1862
D:\UdaData\IMG\center_2024_09_01_18_31_11_116.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_116.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_116.jpg, 0, 1, 0, 30.18967
D:\UdaData\IMG\center_2024_09_01_18_31_11_218.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_218.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_218.jpg, 0, 1, 0, 30.19114
D:\UdaData\IMG\center_2024_09_01_18_31_11_327.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_327.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_327.jpg, -0.1534278, 1, 0, 30.1829
D:\UdaData\IMG\center_2024_09_01_18_31_11_429.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_429.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_429.jpg, -0.4907013, 1, 0, 30.14277
D:\UdaData\IMG\center_2024_09_01_18_31_11_538.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_538.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_538.jpg, -0.1635168, 1, 0, 30.19282
D:\UdaData\IMG\center_2024_09_01_18_31_11_648.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_648.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_648.jpg, 0, 1, 0, 30.18828
D:\UdaData\IMG\center_2024_09_01_18_31_11_759.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_759.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_759.jpg, 0.0350547, 1, 0, 30.18919
D:\UdaData\IMG\center_2024_09_01_18_31_11_859.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_859.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_859.jpg, 0.2605308, 1, 0, 30.17103
D:\UdaData\IMG\center_2024_09_01_18_31_11_961.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_11_961.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_11_961.jpg, 0, 1, 0, 30.1887
D:\UdaData\IMG\center_2024_09_01_18_31_12_070.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_12_070.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_12_070.jpg, 0, 1, 0, 30.19009
D:\UdaData\IMG\center_2024_09_01_18_31_12_178.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_12_178.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_12_178.jpg, -0.2721021, 1, 0, 30.16897
D:\UdaData\IMG\center_2024_09_01_18_31_12_286.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_12_286.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_12_286.jpg, -0.1629384, 1, 0, 30.18972
D:\UdaData\IMG\center_2024_09_01_18_31_12_388.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_12_388.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_12_388.jpg, 0, 1, 0, 30.18721
D:\UdaData\IMG\center_2024_09_01_18_31_12_489.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_12_489.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_12_489.jpg, 0, 1, 0, 30.19047
D:\UdaData\IMG\center_2024_09_01_18_31_12_590.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_12_590.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_12_590.jpg, 0, 1, 0, 30.19007
D:\UdaData\IMG\center_2024_09_01_18_31_12_690.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_12_690.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_12_690.jpg, 0, 1, 0, 30.19027
D:\UdaData\IMG\center_2024_09_01_18_31_12_799.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_12_799.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_12_799.jpg, -0.3287508, 1, 0, 30.16395
D:\UdaData\IMG\center_2024_09_01_18_31_12_909.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_12_909.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_12_909.jpg, -0.2135403, 1, 0, 30.18943
D:\UdaData\IMG\center_2024_09_01_18_31_13_009.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_009.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_009.jpg, 0, 1, 0, 30.18774
D:\UdaData\IMG\center_2024_09_01_18_31_13_112.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_112.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_112.jpg, 0, 1, 0, 30.19013
D:\UdaData\IMG\center_2024_09_01_18_31_13_215.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_215.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_215.jpg, 0, 1, 0, 30.19042
D:\UdaData\IMG\center_2024_09_01_18_31_13_327.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_327.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_327.jpg, 0, 1, 0, 30.1903
D:\UdaData\IMG\center_2024_09_01_18_31_13_428.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_428.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_428.jpg, 0, 1, 0, 30.19036
D:\UdaData\IMG\center_2024_09_01_18_31_13_532.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_532.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_532.jpg, 0, 1, 0, 30.1903
D:\UdaData\IMG\center_2024_09_01_18_31_13_634.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_634.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_634.jpg, 0, 1, 0, 30.1903
D:\UdaData\IMG\center_2024_09_01_18_31_13_734.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_734.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_734.jpg, -0.1052337, 1, 0, 30.18746
D:\UdaData\IMG\center_2024_09_01_18_31_13_836.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_836.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_836.jpg, -0.1986555, 1, 0, 30.18456
D:\UdaData\IMG\center_2024_09_01_18_31_13_938.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_13_938.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_13_938.jpg, 0, 1, 0, 30.18915
D:\UdaData\IMG\center_2024_09_01_18_31_14_042.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_042.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_042.jpg, 0, 1, 0, 30.19016
D:\UdaData\IMG\center_2024_09_01_18_31_14_147.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_147.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_147.jpg, 0, 1, 0, 30.1903
D:\UdaData\IMG\center_2024_09_01_18_31_14_255.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_255.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_255.jpg, 0, 1, 0, 30.19039
D:\UdaData\IMG\center_2024_09_01_18_31_14_360.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_360.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_360.jpg, 0, 1, 0, 30.19031
D:\UdaData\IMG\center_2024_09_01_18_31_14_463.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_463.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_463.jpg, 0, 1, 0, 30.19001
D:\UdaData\IMG\center_2024_09_01_18_31_14_567.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_567.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_567.jpg, 0, 1, 0, 30.19031
D:\UdaData\IMG\center_2024_09_01_18_31_14_668.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_668.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_668.jpg, -0.1381875, 1, 0, 30.18507
D:\UdaData\IMG\center_2024_09_01_18_31_14_772.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_772.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_772.jpg, -0.2024457, 1, 0, 30.1874
D:\UdaData\IMG\center_2024_09_01_18_31_14_877.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_877.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_877.jpg, 0, 1, 0, 30.18927
D:\UdaData\IMG\center_2024_09_01_18_31_14_980.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_14_980.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_14_980.jpg, 0, 1, 0, 30.19012
D:\UdaData\IMG\center_2024_09_01_18_31_15_083.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_15_083.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_15_083.jpg, 0, 1, 0, 30.1903
D:\UdaData\IMG\center_2024_09_01_18_31_15_188.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_15_188.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_15_188.jpg, 0, 1, 0, 30.19031
D:\UdaData\IMG\center_2024_09_01_18_31_15_295.jpg, D:\UdaData\IMG\left_2024_09_01_18_31_15_295.jpg, D:\UdaData\IMG\right_2024_09_01_18_31_15_295.jpg, 0, 1, 0, 30.1903
